balance_type,energy_source,country,year,value_gwh
Gross available energy,Wind,Finland,2016,3068.041
Gross available energy,Wind,Finland,2017,4795.192
Gross available energy,Wind,Finland,2018,5838.668
Gross available energy,Wind,Finland,2019,6024.746
Gross available energy,Wind,Finland,2020,8255.676
Gross available energy,Wind,Finland,2021,8506.734
Gross available energy,Wind,Finland,2022,12021.995
Gross available energy,Wind,Finland,2023,15043.174
Gross available energy,Wind,Finland,2024,21046.257
Gross available energy,Wind,France,2005,962.57
Gross available energy,Wind,France,2006,2182.58
Gross available energy,Wind,France,2007,4070.11
Gross available energy,Wind,France,2008,5694.21
Gross available energy,Wind,France,2009,7911.57
Gross available energy,Wind,France,2010,9944.99
Gross available energy,Wind,France,2011,12624.101
Gross available energy,Wind,France,2012,15488.163
Gross available energy,Wind,France,2013,16466.332
Gross available energy,Wind,France,2014,17677.323
Gross available energy,Wind,France,2015,21857.757
Gross available energy,Wind,France,2016,21817.332
Gross available energy,Wind,France,2017,25111.67
Gross available energy,Wind,France,2018,29182.24
Gross available energy,Wind,France,2019,35458.502
Gross available energy,Wind,France,2020,40707.599
Gross available energy,Wind,France,2021,37693.415
Gross available energy,Wind,France,2022,38975.853
Gross available energy,Wind,France,2023,51457.201
Gross available energy,Wind,France,2024,47499.378
Gross available energy,Wind,Croatia,2005,10.0
Gross available energy,Wind,Croatia,2006,19.0
Gross available energy,Wind,Croatia,2007,34.9
Gross available energy,Wind,Croatia,2008,39.9
Gross available energy,Wind,Croatia,2009,54.2
Gross available energy,Wind,Croatia,2010,139.1
Gross available energy,Wind,Croatia,2011,201.0
Gross available energy,Wind,Croatia,2012,328.746
Gross available energy,Wind,Croatia,2013,517.287
Gross available energy,Wind,Croatia,2014,729.97
Gross available energy,Wind,Croatia,2015,796.295
Gross available energy,Wind,Croatia,2016,1014.248
Gross available energy,Wind,Croatia,2017,1204.0
Gross available energy,Wind,Croatia,2018,1335.4
Gross available energy,Wind,Croatia,2019,1467.3
Gross available energy,Wind,Croatia,2020,1720.7
Gross available energy,Wind,Croatia,2021,2061.8
Gross available energy,Wind,Croatia,2022,2137.8
Gross available energy,Wind,Croatia,2023,2586.5
Gross available energy,Wind,Croatia,2024,2576.6
Gross available energy,Wind,Hungary,2005,10.095
Gross available energy,Wind,Hungary,2006,43.364
Gross available energy,Wind,Hungary,2007,110.0
Gross available energy,Wind,Hungary,2008,204.828
Gross available energy,Wind,Hungary,2009,330.93
Gross available energy,Wind,Hungary,2010,533.792
Gross available energy,Wind,Hungary,2011,625.693
Gross available energy,Wind,Hungary,2012,769.992
Gross available energy,Wind,Hungary,2013,717.51
Gross available energy,Wind,Hungary,2014,656.54
Gross available energy,Wind,Hungary,2015,693.323
Gross available energy,Wind,Hungary,2016,683.692
Gross available energy,Wind,Hungary,2017,758.0
Gross available energy,Wind,Hungary,2018,607.0
Gross available energy,Wind,Hungary,2019,729.0
Gross available energy,Wind,Hungary,2020,655.0
Gross available energy,Wind,Hungary,2021,664.0
Gross available energy,Wind,Hungary,2022,610.0
Gross available energy,Wind,Hungary,2023,646.0
Gross available energy,Wind,Hungary,2024,659.0
Gross available energy,Wind,Ireland,2005,1130.368
Gross available energy,Wind,Ireland,2006,1648.967
Gross available energy,Wind,Ireland,2007,1990.88
Gross available energy,Wind,Ireland,2008,2450.019
Gross available energy,Wind,Ireland,2009,3004.274
Gross available energy,Wind,Ireland,2010,2861.382
Gross available energy,Wind,Ireland,2011,4453.028
Gross available energy,Wind,Ireland,2012,4076.868
Gross available energy,Wind,Ireland,2013,4616.707
Gross available energy,Wind,Ireland,2014,5224.982
Gross available energy,Wind,Ireland,2015,6681.507
Gross available energy,Wind,Ireland,2016,6248.551
Gross available energy,Wind,Ireland,2017,7567.004
Gross available energy,Wind,Ireland,2018,8782.527
Gross available energy,Wind,Ireland,2019,10184.945
Gross available energy,Wind,Ireland,2020,11740.253
Gross available energy,Wind,Ireland,2021,9939.705
Gross available energy,Wind,Ireland,2022,11393.491
Gross available energy,Wind,Ireland,2023,11863.352
Gross available energy,Wind,Ireland,2024,11649.561
Gross available energy,Wind,Italy,2005,2343.399
Gross available energy,Wind,Italy,2006,2970.735
Gross available energy,Wind,Italy,2007,4034.359
Gross available energy,Wind,Italy,2008,4861.317
Gross available energy,Wind,Italy,2009,6542.859
Gross available energy,Wind,Italy,2010,9125.918
Gross available energy,Wind,Italy,2011,9856.375
Gross available energy,Wind,Italy,2012,13407.127
Gross available energy,Wind,Italy,2013,14896.962
Gross available energy,Wind,Italy,2014,15178.31
Gross available energy,Wind,Italy,2015,14843.882
Gross available energy,Wind,Italy,2016,17688.67
Gross available energy,Wind,Italy,2017,17741.909
Gross available energy,Wind,Italy,2018,17716.434
Gross available energy,Wind,Italy,2019,20202.042
Gross available energy,Wind,Italy,2020,18761.557
Gross available energy,Wind,Italy,2021,20927.303
Gross available energy,Wind,Italy,2022,20494.178
Gross available energy,Wind,Italy,2023,23640.472
Gross available energy,Wind,Italy,2024,22321.895
Gross available energy,Wind,Lithuania,2005,2.0
Gross available energy,Wind,Lithuania,2006,14.0
Gross available energy,Wind,Lithuania,2007,106.0
Gross available energy,Wind,Lithuania,2008,131.0
Gross available energy,Wind,Lithuania,2009,158.0
Gross available energy,Wind,Lithuania,2010,224.0
Gross available energy,Wind,Lithuania,2011,475.0
Gross available energy,Wind,Lithuania,2012,540.0
Gross available energy,Wind,Lithuania,2013,603.0
Gross available energy,Wind,Lithuania,2014,639.0
Gross available energy,Wind,Lithuania,2015,810.0
Gross available energy,Wind,Lithuania,2016,1136.0
Gross available energy,Wind,Lithuania,2017,1363.8
Gross available energy,Wind,Lithuania,2018,1144.0
Gross available energy,Wind,Lithuania,2019,1499.4
Gross available energy,Wind,Lithuania,2020,1551.7
Gross available energy,Wind,Lithuania,2021,1361.7
Gross available energy,Wind,Lithuania,2022,1512.4
Gross available energy,Wind,Lithuania,2023,2536.1
Gross available energy,Wind,Lithuania,2024,3448.2
Gross available energy,Wind,Luxembourg,2005,52.251
Gross available energy,Wind,Luxembourg,2006,57.986
Gross available energy,Wind,Luxembourg,2007,64.286
Gross available energy,Wind,Luxembourg,2008,60.589
Gross available energy,Wind,Luxembourg,2009,63.472
Gross available energy,Wind,Luxembourg,2010,55.083
Gross available energy,Wind,Luxembourg,2011,64.05
Gross available energy,Wind,Luxembourg,2012,77.466
Gross available energy,Wind,Luxembourg,2013,83.027
Gross available energy,Wind,Luxembourg,2014,79.876
Gross available energy,Wind,Luxembourg,2015,101.848
Gross available energy,Wind,Luxembourg,2016,101.486
Gross available energy,Wind,Luxembourg,2017,234.823
Gross available energy,Wind,Luxembourg,2018,254.575
Gross available energy,Wind,Luxembourg,2019,281.283
Gross available energy,Wind,Luxembourg,2020,351.135
Gross available energy,Wind,Luxembourg,2021,314.313
Gross available energy,Wind,Luxembourg,2022,312.221
Gross available energy,Wind,Luxembourg,2023,495.289
Gross available energy,Wind,Luxembourg,2024,466.796
Gross available energy,Wind,Latvia,2005,46.854
Gross available energy,Wind,Latvia,2006,46.212
Gross available energy,Wind,Latvia,2007,52.929
Gross available energy,Wind,Latvia,2008,59.1
Gross available energy,Wind,Latvia,2009,50.089
Gross available energy,Wind,Latvia,2010,49.057
Gross available energy,Wind,Latvia,2011,70.894
Gross available energy,Wind,Latvia,2012,114.266
Gross available energy,Wind,Latvia,2013,120.055
Gross available energy,Wind,Latvia,2014,139.712
Gross available energy,Wind,Latvia,2015,147.135
Gross available energy,Wind,Latvia,2016,127.889
Gross available energy,Wind,Latvia,2017,150.0
Gross available energy,Wind,Latvia,2018,122.038
Gross available energy,Wind,Latvia,2019,153.999
Gross available energy,Wind,Latvia,2020,176.842
Gross available energy,Wind,Latvia,2021,141.436
Gross available energy,Wind,Latvia,2022,190.183
Gross available energy,Wind,Latvia,2023,270.757
Gross available energy,Wind,Latvia,2024,275.985
Gross available energy,Wind,Malta,2005,0.0
Gross available energy,Wind,Malta,2006,0.0
Gross available energy,Wind,Malta,2007,0.0
Gross available energy,Wind,Malta,2008,0.0
Gross available energy,Wind,Malta,2009,0.0
Gross available energy,Wind,Malta,2010,0.0
Gross available energy,Wind,Malta,2011,0.0
Gross available energy,Wind,Malta,2012,0.075
Gross available energy,Wind,Malta,2013,0.085
Gross available energy,Wind,Malta,2014,0.058
Gross available energy,Wind,Malta,2015,0.058
Gross available energy,Wind,Malta,2016,0.058
Gross available energy,Wind,Malta,2017,0.058
Gross available energy,Wind,Malta,2018,0.058
Gross available energy,Wind,Malta,2019,0.058
Gross available energy,Wind,Malta,2020,0.058
Gross available energy,Wind,Malta,2021,0.058
Gross available energy,Wind,Malta,2022,0.058
Gross available energy,Wind,Malta,2023,0.033
Gross available energy,Wind,Malta,2024,0.033
Gross available energy,Wind,Netherlands,2005,2066.655
Gross available energy,Wind,Netherlands,2006,2734.291
Gross available energy,Wind,Netherlands,2007,3438.026
Gross available energy,Wind,Netherlands,2008,4259.711
Gross available energy,Wind,Netherlands,2009,4580.623
Gross available energy,Wind,Netherlands,2010,3993.137
Gross available energy,Wind,Netherlands,2011,5100.171
Gross available energy,Wind,Netherlands,2012,4981.829
Gross available energy,Wind,Netherlands,2013,5627.147
Gross available energy,Wind,Netherlands,2014,5797.335
Gross available energy,Wind,Netherlands,2015,7549.858
Gross available energy,Wind,Netherlands,2016,8170.446
Gross available energy,Wind,Netherlands,2017,10568.801
Gross available energy,Wind,Netherlands,2018,10548.511
Gross available energy,Wind,Netherlands,2019,11507.927
Gross available energy,Wind,Netherlands,2020,15277.726
Gross available energy,Wind,Netherlands,2021,18123.359
Gross available energy,Wind,Netherlands,2022,21565.971
Gross available energy,Wind,Netherlands,2023,29634.139
Gross available energy,Wind,Netherlands,2024,33509.406
Gross available energy,Wind,Poland,2005,135.47
Gross available energy,Wind,Poland,2006,256.077
Gross available energy,Wind,Poland,2007,521.582
Gross available energy,Wind,Poland,2008,836.801
Gross available energy,Wind,Poland,2009,1077.278
Gross available energy,Wind,Poland,2010,1664.339
Gross available energy,Wind,Poland,2011,3204.548
Gross available energy,Wind,Poland,2012,4746.59
Gross available energy,Wind,Poland,2013,6003.806
Gross available energy,Wind,Poland,2014,7675.629
Gross available energy,Wind,Poland,2015,10858.365
Gross available energy,Wind,Poland,2016,12587.59
Gross available energy,Wind,Poland,2017,14909.041
Gross available energy,Wind,Poland,2018,12798.792
Gross available energy,Wind,Poland,2019,15106.759
Gross available energy,Wind,Poland,2020,15800.049
Gross available energy,Wind,Poland,2021,16233.547
Gross available energy,Wind,Poland,2022,19779.538
Gross available energy,Wind,Poland,2023,24176.356
Gross available energy,Wind,Poland,2024,24945.223
Gross available energy,Wind,Portugal,2005,1773.263
Gross available energy,Wind,Portugal,2006,2925.472
Gross available energy,Wind,Portugal,2007,4036.708
Gross available energy,Wind,Portugal,2008,5757.38
Gross available energy,Wind,Portugal,2009,7576.963
Gross available energy,Wind,Portugal,2010,9181.572
Gross available energy,Wind,Portugal,2011,9161.612
Gross available energy,Wind,Portugal,2012,10259.778
Gross available energy,Wind,Portugal,2013,12014.601
Gross available energy,Wind,Portugal,2014,12111.395
Gross available energy,Wind,Portugal,2015,11607.638
Gross available energy,Wind,Portugal,2016,12474.096
Gross available energy,Wind,Portugal,2017,12247.853
Gross available energy,Wind,Portugal,2018,12616.584
Gross available energy,Wind,Portugal,2019,13666.949
Gross available energy,Wind,Portugal,2020,12298.663
Gross available energy,Wind,Portugal,2021,13215.614
Gross available energy,Wind,Portugal,2022,13244.007
Gross available energy,Wind,Portugal,2023,13145.398
Gross available energy,Wind,Portugal,2024,14418.962
Gross available energy,Wind,Romania,2005,0.227
Gross available energy,Wind,Romania,2006,0.556
Gross available energy,Wind,Romania,2007,2.524
Gross available energy,Wind,Romania,2008,4.978
Gross available energy,Wind,Romania,2009,9.069
Gross available energy,Wind,Romania,2010,306.348
Gross available energy,Wind,Romania,2011,1387.2
Gross available energy,Wind,Romania,2012,2639.875
Gross available energy,Wind,Romania,2013,4520.21
Gross available energy,Wind,Romania,2014,6200.91
Gross available energy,Wind,Romania,2015,7062.93
Gross available energy,Wind,Romania,2016,6590.0
Gross available energy,Wind,Romania,2017,7406.702
Gross available energy,Wind,Romania,2018,6322.219
Gross available energy,Wind,Romania,2019,6772.809
Gross available energy,Wind,Romania,2020,6945.462
Gross available energy,Wind,Romania,2021,6575.55
Gross available energy,Wind,Romania,2022,6996.872
Gross available energy,Wind,Romania,2023,7548.0
Gross available energy,Wind,Romania,2024,6350.28
Gross available energy,Wind,Sweden,2005,935.0
Gross available energy,Wind,Sweden,2006,984.0
Gross available energy,Wind,Sweden,2007,1426.0
Gross available energy,Wind,Sweden,2008,1998.0
Gross available energy,Wind,Sweden,2009,2491.0
Gross available energy,Wind,Sweden,2010,3487.0
Gross available energy,Wind,Sweden,2011,6107.0
Gross available energy,Wind,Sweden,2012,7164.0
Gross available energy,Wind,Sweden,2013,9842.0
Gross available energy,Wind,Sweden,2014,11235.0
Gross available energy,Wind,Sweden,2015,16322.0
Gross available energy,Wind,Sweden,2016,15479.0
Gross available energy,Wind,Sweden,2017,17609.0
Gross available energy,Wind,Sweden,2018,16623.0
Gross available energy,Wind,Sweden,2019,19847.0
Gross available energy,Wind,Sweden,2020,27526.0
Gross available energy,Wind,Sweden,2021,27244.0
Gross available energy,Wind,Sweden,2022,33253.0
Gross available energy,Wind,Sweden,2023,34245.0
Gross available energy,Wind,Sweden,2024,40621.0
Gross available energy,Wind,Slovenia,2005,0.0
Gross available energy,Wind,Slovenia,2006,0.0
Gross available energy,Wind,Slovenia,2007,0.0
Gross available energy,Wind,Slovenia,2008,0.0
Gross available energy,Wind,Slovenia,2009,0.0
Gross available energy,Wind,Slovenia,2010,0.0
Gross available energy,Wind,Slovenia,2011,0.0
Gross available energy,Wind,Slovenia,2012,0.0
Gross available energy,Wind,Slovenia,2013,4.221
Gross available energy,Wind,Slovenia,2014,4.209
Gross available energy,Wind,Slovenia,2015,6.028
Gross available energy,Wind,Slovenia,2016,5.778
Gross available energy,Wind,Slovenia,2017,5.716
Gross available energy,Wind,Slovenia,2018,6.021
Gross available energy,Wind,Slovenia,2019,6.15
Gross available energy,Wind,Slovenia,2020,6.251
Gross available energy,Wind,Slovenia,2021,5.593
Gross available energy,Wind,Slovenia,2022,5.731
Gross available energy,Wind,Slovenia,2023,6.372
Gross available energy,Wind,Slovenia,2024,6.55
Gross available energy,Wind,Slovakia,2005,6.0
Gross available energy,Wind,Slovakia,2006,6.0
Gross available energy,Wind,Slovakia,2007,8.0
Gross available energy,Wind,Slovakia,2008,7.0
Gross available energy,Wind,Slovakia,2009,6.0
Gross available energy,Wind,Slovakia,2010,6.0
Gross available energy,Wind,Slovakia,2011,5.0
Gross available energy,Wind,Slovakia,2012,6.0
Gross available energy,Wind,Slovakia,2013,6.0
Gross available energy,Wind,Slovakia,2014,6.0
Gross available energy,Wind,Slovakia,2015,6.0
Gross available energy,Wind,Slovakia,2016,6.0
Gross available energy,Wind,Slovakia,2017,6.0
Gross available energy,Wind,Slovakia,2018,6.0
Gross available energy,Wind,Slovakia,2019,6.0
Gross available energy,Wind,Slovakia,2020,4.0
Gross available energy,Wind,Slovakia,2021,5.0
Gross available energy,Wind,Slovakia,2022,4.0
Gross available energy,Wind,Slovakia,2023,4.0
Gross available energy,Wind,Slovakia,2024,5.0
Gross available energy,Solar photovoltaic,Austria,2005,21.018
Gross available energy,Solar photovoltaic,Austria,2006,22.387
Gross available energy,Solar photovoltaic,Austria,2007,24.238
