DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2008,122641.483,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2009,146130.821,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2010,174965.728,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2011,172289.550,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2012,187513.931,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2013,206037.249,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2014,210088.022,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2015,197801.383,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2016,203349.238,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2017,192947.593,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2018,211238.288,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2019,213591.358,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2020,222011.282,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2021,232000.922,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2022,230683.862,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2023,263614.523,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Spain,2024,278320.943,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2005,94037.406,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2006,101072.989,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2007,100680.302,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2008,105737.067,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2009,93028.742,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2010,108081.475,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2011,105802.511,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2012,115767.576,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2013,114689.468,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2014,119512.492,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2015,121987.195,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2016,123688.319,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2017,137051.350,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2018,140225.313,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2019,142037.275,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2020,139739.666,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2021,159446.595,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2022,150209.756,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2023,154525.451,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Finland,2024,156875.545,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2005,184032.106,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2006,181558.144,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2007,198188.909,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2008,225510.243,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2009,230052.746,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2010,258039.237,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2011,226484.356,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2012,268555.131,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2013,300150.858,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2014,275577.640,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2015,286572.869,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2016,311018.286,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2017,307520.692,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2018,332385.036,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2019,337603.989,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2020,337939.983,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2021,366787.192,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2022,355981.532,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2023,394495.239,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,France,2024,414782.351,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2005,21639.333,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2006,20213.139,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2007,17972.117,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2008,19094.802,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2009,21419.075,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2010,24183.023,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2011,19985.183,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2012,20497.308,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2013,24391.742,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2014,23458.085,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2015,22967.351,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2016,23469.213,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2017,22215.733,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2018,25393.785,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2019,24845.560,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2020,25500.324,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2021,29218.455,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2022,25885.563,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2023,28155.657,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Croatia,2024,27683.347,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2005,19651.192,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2006,19823.999,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2007,21900.460,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2008,23175.357,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2009,29569.809,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2010,32302.582,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2011,33569.056,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2012,34340.561,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2013,36187.255,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2014,33262.656,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2015,35117.527,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2016,34949.618,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2017,34582.306,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2018,32558.417,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2019,32915.639,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2020,34490.694,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2021,37660.528,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2022,38546.333,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2023,38691.528,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Hungary,2024,41882.972,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2005,4325.632,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2006,5026.413,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2007,5704.717,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2008,6881.304,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2009,7926.901,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2010,7936.296,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2011,9564.147,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2012,9619.781,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2013,10399.176,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2014,11761.087,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2015,13334.408,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2016,13309.054,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2017,15663.045,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2018,17299.550,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2019,19199.412,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2020,21035.671,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2021,19107.316,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2022,21421.905,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2023,23087.949,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Ireland,2024,24304.454,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2005,164061.132,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2006,178247.102,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2007,197081.928,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2008,229194.493,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2009,244538.860,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2010,254281.837,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2011,244530.670,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2012,277779.523,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2013,306690.385,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2014,308337.946,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2015,305505.034,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2016,302588.425,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2017,335189.332,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2018,340546.403,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2019,343226.049,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2020,341278.697,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2021,350293.561,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2022,320310.304,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2023,327638.350,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Italy,2024,346073.014,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2005,10247.444,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2006,10824.611,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2007,11211.444,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2008,11875.389,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2009,12234.722,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2010,12385.333,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2011,12288.278,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2012,13506.389,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2013,14098.722,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2014,14851.833,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2015,16502.222,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2016,17030.389,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2017,18298.589,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2018,18473.122,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2019,18481.483,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2020,19255.100,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2021,21798.644,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2022,20840.128,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2023,22932.544,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Lithuania,2024,26579.517,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2005,829.341,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2006,881.647,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2007,1497.846,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2008,1552.146,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2009,1455.145,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2010,1503.708,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2011,1474.417,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2012,1609.443,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2013,1801.030,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2014,2197.141,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2015,2421.669,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2016,2582.004,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2017,3089.466,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2018,3437.806,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2019,3752.598,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2020,4645.040,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2021,4743.134,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2022,4608.005,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2023,4730.815,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Luxembourg,2024,5360.108,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Latvia,2005,17168.976,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Gross available energy,Renewables and biofuels,Gigawatt-hour,Latvia,2006,16640.692,,
